event,camera,person_a,person_b,person_a_name,person_b_name,started_at,event_at,duration_seconds,normalized_distance,method
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_30,UNKNOWN (track 22),UNKNOWN (track 30),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:43.789+00:00,3.106,0.6025,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_42,UNKNOWN (track 22),UNKNOWN (track 42),2026-07-23T09:02:42.517+00:00,2026-07-23T09:02:43.789+00:00,1.272,0.3097,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_26,unknown_track_30,UNKNOWN (track 26),UNKNOWN (track 30),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:43.789+00:00,3.106,1.0474,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_26,unknown_track_42,UNKNOWN (track 26),UNKNOWN (track 42),2026-07-23T09:02:42.517+00:00,2026-07-23T09:02:43.789+00:00,1.272,0.9571,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_34,UNKNOWN (track 30),UNKNOWN (track 34),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:43.789+00:00,3.106,1.2722,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_38,UNKNOWN (track 30),UNKNOWN (track 38),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:43.789+00:00,3.106,1.1711,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_42,UNKNOWN (track 30),UNKNOWN (track 42),2026-07-23T09:02:42.517+00:00,2026-07-23T09:02:43.789+00:00,1.272,0.3608,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_34,unknown_track_38,UNKNOWN (track 34),UNKNOWN (track 38),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:43.789+00:00,3.106,0.8179,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_5,UNKNOWN (track 1),UNKNOWN (track 5),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,0.2008,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_9,UNKNOWN (track 1),UNKNOWN (track 9),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,1.2016,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_5,UNKNOWN (track 13),UNKNOWN (track 5),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,1.0359,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_9,UNKNOWN (track 13),UNKNOWN (track 9),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,0.9332,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_5,unknown_track_9,UNKNOWN (track 5),UNKNOWN (track 9),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,1.0481,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_26,UNKNOWN (track 22),UNKNOWN (track 26),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,0.7146,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_30,UNKNOWN (track 22),UNKNOWN (track 30),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,0.6023,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_42,UNKNOWN (track 22),UNKNOWN (track 42),2026-07-23T09:02:42.517+00:00,2026-07-23T09:02:44.438+00:00,1.921,0.2839,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_26,unknown_track_30,UNKNOWN (track 26),UNKNOWN (track 30),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,1.0510,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_26,unknown_track_42,UNKNOWN (track 26),UNKNOWN (track 42),2026-07-23T09:02:42.517+00:00,2026-07-23T09:02:44.438+00:00,1.921,0.9495,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_34,UNKNOWN (track 30),UNKNOWN (track 34),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,1.2737,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_38,UNKNOWN (track 30),UNKNOWN (track 38),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,1.1702,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_42,UNKNOWN (track 30),UNKNOWN (track 42),2026-07-23T09:02:42.517+00:00,2026-07-23T09:02:44.438+00:00,1.921,0.3815,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_34,unknown_track_38,UNKNOWN (track 34),UNKNOWN (track 38),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,0.8100,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_5,UNKNOWN (track 1),UNKNOWN (track 5),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,0.2008,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_9,UNKNOWN (track 1),UNKNOWN (track 9),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,1.2016,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_5,UNKNOWN (track 13),UNKNOWN (track 5),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,1.0359,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_9,UNKNOWN (track 13),UNKNOWN (track 9),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,0.9332,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_5,unknown_track_9,UNKNOWN (track 5),UNKNOWN (track 9),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,1.0481,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_26,UNKNOWN (track 22),UNKNOWN (track 26),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,0.7146,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_30,UNKNOWN (track 22),UNKNOWN (track 30),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,0.6023,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_42,UNKNOWN (track 22),UNKNOWN (track 42),2026-07-23T09:02:42.517+00:00,2026-07-23T09:02:44.438+00:00,1.921,0.2839,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_26,unknown_track_30,UNKNOWN (track 26),UNKNOWN (track 30),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,1.0510,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_26,unknown_track_42,UNKNOWN (track 26),UNKNOWN (track 42),2026-07-23T09:02:42.517+00:00,2026-07-23T09:02:44.438+00:00,1.921,0.9495,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_34,UNKNOWN (track 30),UNKNOWN (track 34),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,1.2737,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_38,UNKNOWN (track 30),UNKNOWN (track 38),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,1.1702,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_42,UNKNOWN (track 30),UNKNOWN (track 42),2026-07-23T09:02:42.517+00:00,2026-07-23T09:02:44.438+00:00,1.921,0.3815,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_34,unknown_track_38,UNKNOWN (track 34),UNKNOWN (track 38),2026-07-23T09:02:40.683+00:00,2026-07-23T09:02:44.438+00:00,3.755,0.8100,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_5,UNKNOWN (track 1),UNKNOWN (track 5),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,0.1828,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_9,UNKNOWN (track 1),UNKNOWN (track 9),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,1.1930,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_5,UNKNOWN (track 13),UNKNOWN (track 5),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,1.1324,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_9,UNKNOWN (track 13),UNKNOWN (track 9),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,0.8729,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_5,unknown_track_9,UNKNOWN (track 5),UNKNOWN (track 9),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,1.0569,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_26,UNKNOWN (track 22),UNKNOWN (track 26),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,0.6761,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_30,UNKNOWN (track 22),UNKNOWN (track 30),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,0.8424,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_42,UNKNOWN (track 22),UNKNOWN (track 42),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,0.3805,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_26,unknown_track_30,UNKNOWN (track 26),UNKNOWN (track 30),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,1.3551,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_26,unknown_track_42,UNKNOWN (track 26),UNKNOWN (track 42),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,0.9651,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_34,UNKNOWN (track 30),UNKNOWN (track 34),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,1.2125,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_42,UNKNOWN (track 30),UNKNOWN (track 42),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,0.5680,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_34,unknown_track_38,UNKNOWN (track 34),UNKNOWN (track 38),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,1.0248,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_5,UNKNOWN (track 1),UNKNOWN (track 5),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,0.1828,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_9,UNKNOWN (track 1),UNKNOWN (track 9),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,1.1930,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_5,UNKNOWN (track 13),UNKNOWN (track 5),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,1.1324,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_9,UNKNOWN (track 13),UNKNOWN (track 9),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,0.8729,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_5,unknown_track_9,UNKNOWN (track 5),UNKNOWN (track 9),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,1.0569,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_26,UNKNOWN (track 22),UNKNOWN (track 26),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,0.6761,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_30,UNKNOWN (track 22),UNKNOWN (track 30),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,0.8424,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_42,UNKNOWN (track 22),UNKNOWN (track 42),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,0.3805,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_26,unknown_track_30,UNKNOWN (track 26),UNKNOWN (track 30),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,1.3551,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_26,unknown_track_42,UNKNOWN (track 26),UNKNOWN (track 42),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,0.9651,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_34,UNKNOWN (track 30),UNKNOWN (track 34),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,1.2125,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_42,UNKNOWN (track 30),UNKNOWN (track 42),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,0.5680,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_34,unknown_track_38,UNKNOWN (track 34),UNKNOWN (track 38),2026-07-23T09:02:56.264+00:00,2026-07-23T09:02:57.492+00:00,1.228,1.0248,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_5,UNKNOWN (track 1),UNKNOWN (track 5),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:05.925+00:00,1.382,0.3261,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_5,UNKNOWN (track 13),UNKNOWN (track 5),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:05.925+00:00,1.382,1.0303,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_26,UNKNOWN (track 22),UNKNOWN (track 26),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:05.925+00:00,1.382,0.5900,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_30,UNKNOWN (track 22),UNKNOWN (track 30),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:05.925+00:00,1.382,0.7543,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_42,UNKNOWN (track 22),UNKNOWN (track 42),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:05.925+00:00,1.382,0.2882,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_26,unknown_track_30,UNKNOWN (track 26),UNKNOWN (track 30),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:05.925+00:00,1.382,1.1236,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_26,unknown_track_42,UNKNOWN (track 26),UNKNOWN (track 42),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:05.925+00:00,1.382,0.8302,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_34,UNKNOWN (track 30),UNKNOWN (track 34),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:05.925+00:00,1.382,1.1938,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_42,UNKNOWN (track 30),UNKNOWN (track 42),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:05.925+00:00,1.382,0.5132,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_34,unknown_track_38,UNKNOWN (track 34),UNKNOWN (track 38),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:05.925+00:00,1.382,1.0322,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_17,UNKNOWN (track 1),UNKNOWN (track 17),2026-07-23T09:03:05.281+00:00,2026-07-23T09:03:06.596+00:00,1.315,1.1774,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_5,UNKNOWN (track 1),UNKNOWN (track 5),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:06.596+00:00,2.053,0.3256,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_5,UNKNOWN (track 13),UNKNOWN (track 5),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:06.596+00:00,2.053,0.9840,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_26,UNKNOWN (track 22),UNKNOWN (track 26),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:06.596+00:00,2.053,0.5598,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_30,UNKNOWN (track 22),UNKNOWN (track 30),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:06.596+00:00,2.053,0.8987,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_42,UNKNOWN (track 22),UNKNOWN (track 42),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:06.596+00:00,2.053,0.3083,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_26,unknown_track_30,UNKNOWN (track 26),UNKNOWN (track 30),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:06.596+00:00,2.053,1.2175,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_26,unknown_track_42,UNKNOWN (track 26),UNKNOWN (track 42),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:06.596+00:00,2.053,0.7947,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_34,UNKNOWN (track 30),UNKNOWN (track 34),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:06.596+00:00,2.053,1.3296,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_42,UNKNOWN (track 30),UNKNOWN (track 42),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:06.596+00:00,2.053,0.6316,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_34,unknown_track_38,UNKNOWN (track 34),UNKNOWN (track 38),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:06.596+00:00,2.053,1.0334,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_17,UNKNOWN (track 1),UNKNOWN (track 17),2026-07-23T09:03:05.281+00:00,2026-07-23T09:03:07.611+00:00,2.330,1.0802,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_5,UNKNOWN (track 1),UNKNOWN (track 5),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:07.611+00:00,3.068,0.3222,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_5,UNKNOWN (track 13),UNKNOWN (track 5),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:07.611+00:00,3.068,1.0168,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_9,UNKNOWN (track 13),UNKNOWN (track 9),2026-07-23T09:03:06.596+00:00,2026-07-23T09:03:07.611+00:00,1.015,1.0873,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_5,unknown_track_9,UNKNOWN (track 5),UNKNOWN (track 9),2026-07-23T09:03:06.596+00:00,2026-07-23T09:03:07.611+00:00,1.015,1.2200,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_26,UNKNOWN (track 22),UNKNOWN (track 26),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:07.611+00:00,3.068,0.4784,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_42,UNKNOWN (track 22),UNKNOWN (track 42),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:07.611+00:00,3.068,0.2757,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_26,unknown_track_42,UNKNOWN (track 26),UNKNOWN (track 42),2026-07-23T09:03:04.543+00:00,2026-07-23T09:03:07.611+00:00,3.068,0.7018,sustained_proximity_estimate
